mixed_sound_id,true_band_score,true_mfcc_score,null_band_mean_L1,null_mfcc_mean_L1,null_band_std_L1,null_mfcc_std_L1,null_band_mean_L2,null_mfcc_mean_L2,null_band_std_L2,null_mfcc_std_L2,null_band_mean_L3,null_mfcc_mean_L3,null_band_std_L3,null_mfcc_std_L3
M0073,-0.030338165813251383,-83.21734619140625,-0.2407000307848682,-74.47637557983398,0.17524613176482215,16.866657042347438,-0.4128090507228146,-76.19967956542969,0.128341616026102,2.6858548116506147,-0.42818194630336864,-84.23343658447266,0.20847258069903854,5.4870587202393715
M0074,-0.028005437663076505,-78.11209106445312,-0.2597125641503768,-65.62341766357422,0.2472878248111818,10.083266432468818,-0.37512207940507974,-112.30091247558593,0.2008480194447698,18.043492359369463,-0.46432449725305747,-86.8342269897461,0.12801293894853732,13.866541337574704
M0075,-0.3348137435919485,-111.44720458984375,-0.5595930614041074,-105.37962188720704,0.16757527410932802,40.9267451134001,-0.5367390375257491,-102.32683563232422,0.19764001764784453,5.39906700624395,-0.6792594198911073,-116.66209716796875,0.29265373239994297,14.495373717349121
M0076,-1.1216185389364992,-82.81320190429688,-1.188153328233798,-92.36835556030273,0.3512006936550521,23.37400058690365,-1.4717569215070345,-99.93247528076172,0.128341616026102,2.5204758469410624,-1.4854886760086932,-106.41406707763672,0.10625212328425508,10.858270377994709
M0077,-0.8803264883553492,-128.13009643554688,-0.945245645027217,-109.74329833984375,0.16092584499795412,12.722086988216436,-0.6829628511048043,-104.02276916503907,0.278698021701618,19.95443622373453,-0.6061286152988947,-95.81637573242188,0.324048196950305,26.721842396949363
M0078,-0.1070220806507034,-50.48398208618164,-0.8708626069322387,-105.90385131835937,0.3369862354259635,33.04329815665871,-0.3511120304417857,-50.00273666381836,0.21720015624596153,15.063408485532078,-0.649381306883573,-53.97410507202149,0.012646301283119723,2.8236312715894347
M0079,-0.21418634343068865,-78.83743286132812,-0.33593984163661095,-89.04449081420898,0.3580895196260344,31.2142174416893,-0.3703140526500501,-51.97713165283203,0.2567737652809412,8.619844017902622,-0.1662601364384803,-52.68380126953125,0.1323343751656356,12.101949700246077
M0080,-0.5273776845163531,-44.830223083496094,-0.35018598161443504,-64.57562255859375,0.09651797673673215,12.523879487460585,-0.3254523905825526,-39.12466812133789,0.19764001764784458,2.016482190928422,-0.21662103507922154,-56.34579010009766,0.360007474109186,3.967506741784946
M0081,-0.8628727279896262,-56.068206787109375,-0.8335751420144385,-81.97730102539063,0.1945522635297146,16.136571869253974,-0.932546224790455,-70.61353454589843,0.0439958070990354,5.200202050536899,-0.7035286096922093,-66.98440322875976,0.2916903955109643,4.37090531804767
M0082,-0.8909056000715188,-89.52831268310547,-0.9203716050210271,-99.2884521484375,0.25327759433257674,16.35339029030513,-0.41025431109758026,-57.879852294921875,0.2606490096338179,7.515476054227213,-0.85918149758854,-77.24009857177734,0.1258727568575323,14.375368506543145
M0083,-1.0296694519027283,-129.760009765625,-0.4887847247633905,-59.793128967285156,0.22169274077943946,7.4382769196640925,-1.0208985185473742,-107.3182876586914,0.05117055523799696,10.286299429435381,-0.5780594210126495,-104.21554412841797,0.37770485957213645,5.93446723289633
M0084,-0.7881636237751581,-86.80912017822266,-0.38292273608701904,-111.92263793945312,0.1852870908533195,21.248108237213813,-0.5273275807264958,-82.07550354003907,0.1521208782030327,10.926342860108257,-0.47021022753842345,-64.60678939819336,0.3385715558635939,14.47336211856955
M0085,-0.13186924118333615,-71.05213928222656,-0.4760566189208289,-47.92253494262695,0.3512006936550521,10.830546461255855,-0.36315224980841593,-61.26533203125,0.26258112991827187,9.015190308881287,-0.17834792112047165,-71.1280303955078,0.16589895430723478,19.447369279322924
M0086,-1.3486661544752625,-80.98384094238281,-1.4948434010193885,-104.76592102050782,0.16124150985225819,19.199777258704312,-1.491655860452307,-87.48353576660156,0.1638717691088972,5.2292201839026005,-1.1742950771455916,-81.15912780761718,0.35027940840348626,9.883500176741824
M0087,-0.09095203228160706,-34.3074951171875,-0.2969527770259468,-47.217752075195314,0.2682738834327342,21.48483086223918,-0.22713436139805765,-40.962759780883786,0.1345588231848719,8.125842041849554,-0.1910925919809201,-51.63696365356445,0.15064015827157512,15.972880610726412
M0088,-0.6016794902640327,-42.412086486816406,-0.34232631770968364,-78.38178939819336,0.3155538654450552,26.157030550777076,-0.1931091341043173,-49.6726791381836,0.09143974918242229,5.165708676551253,-0.19202512794032606,-60.7509407043457,0.13243393688093924,10.515679915173378
M0089,-1.6458877281196307,-95.40886688232422,-0.901552072469662,-60.369459533691405,0.4390722611004009,15.171621556608143,-1.2404752633820337,-89.35650787353515,0.23663578362545654,5.5143271462013965,-1.2247366063571146,-75.14461364746094,0.29881125914469187,13.796514248856079
M0090,-0.11169139661754868,-79.2656021118164,-0.14711848718643084,-59.25608100891113,0.06754321027358384,35.29313873347854,-0.2743895131171419,-62.71580429077149,0.08551308686379266,6.60986673893378,-0.18931078354066594,-64.16458358764649,0.13435630422497735,24.221051894695595
M0091,-1.3420735431713278,-131.74034118652344,-0.9396013602096197,-98.50091552734375,0.4807847651713801,19.531833879158985,-0.8725183556372681,-112.10665283203124,0.13864054188459762,20.761649812620472,-1.0065203358494923,-117.45865020751953,0.3055180981914463,26.71382729631178
M0092,-0.2936784527751761,-54.257606506347656,-0.5358338167511109,-65.90503692626953,0.3512006936550521,35.2276209470126,-0.062209570736749084,-69.09992904663086,0.006499292900670213,7.465731597803281,-0.17960735932816246,-63.430406951904295,0.27252238277931673,7.381607047319075
M0093,-1.3207680332102334,-116.67078399658203,-1.2600698071035208,-103.96144256591796,0.23273339505821544,22.276925652915384,-1.2194817934490652,-118.80656433105469,0.1809434767727454,7.739796094409214,-1.4136811832315872,-129.93074951171874,0.24332075540586845,18.190082457489
M0094,-0.42438408376950965,-45.11757278442383,-1.3032592010087118,-88.74860153198242,0.29482411379237633,20.121913584589294,-0.9446128671440756,-61.177327728271486,0.1944770091607438,6.212743555355396,-1.015541627988539,-66.61614837646485,0.23208352045187172,8.048971293460642
M0095,-0.18785694080256998,-53.87828826904297,-0.13127178172597037,-60.48350601196289,0.06785963303521807,7.836699334845407,-0.2489969166259401,-67.45940704345703,0.03869011078973398,0.6247818089440549,-0.2691181906950106,-54.6763313293457,0.013162128537084209,9.52781431547167
M0096,-1.2565698160702654,-55.21189498901367,-0.9500943327139701,-66.71411895751953,0.3512006936550521,17.732266109778823,-0.9243034737658679,-51.5624755859375,0.2606490096338178,5.2258636219334385,-1.1592168090128752,-79.16878662109374,0.3405266189512036,14.909659263473689
M0097,-0.25257290876563837,-184.7362518310547,-0.39000578906365635,-117.43396606445313,0.2564698166175223,30.16108638097261,-0.6264315648295048,-156.0979217529297,0.11065463927842531,2.8010806258461174,-0.8194294201652343,-170.32537536621095,0.2576971281578904,5.9907966372388035
M0098,-0.23437046020567653,-72.1745834350586,-0.6708868756732129,-110.91916961669922,0.16899548624972194,15.950970415371938,-0.47372199641578083,-87.379345703125,0.17571231092921416,4.1894102898783165,-0.4250235165735582,-77.10408782958984,0.23136323902343028,11.326007475251252
M0099,-1.1964007905323222,-115.93029022216797,-1.1700396558946082,-98.03413543701171,0.23780880611942004,27.038859437712354,-1.1026719139215562,-112.50556945800781,0.18191327946801766,10.377416722876289,-1.4352308271629526,-123.63442993164062,0.05311316762581527,12.650784056885403
M0100,-0.95667508368388,-74.2035903930664,-0.7254615690311124,-78.81060409545898,0.3648378242183081,20.198907377865183,-0.8549006071521527,-60.04891510009766,0.05233220384211744,11.255972276512832,-0.6987419996344825,-54.15656433105469,0.22825795072317184,11.160757697849617
M0101,-0.06450594100078244,-61.209686279296875,-0.8745682863074521,-72.95661773681641,0.36245082607481566,16.69458916752684,-0.49458298250596383,-53.860941314697264,0.2699959004512569,16.795346798372805,-0.25550931426174656,-44.264766693115234,0.2416979059951775,6.655356804377787
M0102,-0.7685364544618103,-150.11656188964844,-0.5185704180493814,-114.52127990722656,0.13570297725989894,23.657965664137862,-0.4058852692339319,-94.85912780761718,0.2662923192314,25.83400097359295,-0.3824287496440856,-138.28624267578124,0.27037576849624184,20.60257438626308
M0103,-1.0684954748022613,-135.47409057617188,-1.5014482302415488,-109.1100860595703,0.22850705468454852,32.48121597244944,-1.5987062872381206,-138.73386840820314,0.11900386244303855,11.401484852606998,-1.314808333601778,-134.65608673095704,0.3131223888811483,11.825714777108326
M0104,-0.11437212066567026,-40.258140563964844,-0.12458389310070453,-82.64433441162109,0.11923064429158368,17.934661078607267,-0.5052285468875863,-36.760807037353516,0.15611534136209748,6.265300517926073,-0.2599415411381138,-42.564659118652344,0.14191839036303652,16.470610169015433
M0105,-0.3255562661550462,-63.737091064453125,-0.36337978328746184,-61.400341796875,0.11451632146676301,27.518456583812,-0.20710649498126,-58.06825485229492,0.17913573203647645,2.4012678325415058,-0.2952086046516395,-67.14879989624023,0.1857780914162161,8.487931904790361
M0106,-0.14464168290664886,-13.477952003479004,-0.2434575584750783,-47.61186294555664,0.1316909190892109,17.749192830999178,-0.14790993775007993,-37.09884872436523,0.06225254074917858,12.836574992606009,-0.18272072628284586,-46.364140319824216,0.14810193974784971,7.139345341369615
M0107,-0.06570982025945887,-75.01148986816406,-0.18574793329593184,-59.03476333618164,0.05533586457334996,31.18013932071707,-0.08769660117650653,-53.5216178894043,0.015857041395324522,8.63005334629352,-0.4883630511369166,-51.92063980102539,0.34599771247520683,4.507325380982569
M0108,-0.42298502879921296,-109.02833557128906,-0.3943792843493483,-92.54852294921875,0.19154480609234323,15.507986164226393,-0.27661961936547824,-78.49614868164062,0.11582725253437327,11.957800270793003,-0.3355840410319034,-89.56034851074219,0.07784644810015245,11.632000311337707
M0109,-0.38071067192345426,-106.05231475830078,-0.7654329055940282,-69.22501144409179,0.25260057145453396,16.395311429825565,-0.2176934329069633,-67.39651184082031,0.2453679457089163,4.945288998203719,-0.5651106074635696,-62.16650924682617,0.11263141166231533,6.118998702128804
M0110,-0.03468356339744352,-78.30168151855469,-0.13704896869346955,-63.253021240234375,0.05127307876372333,26.24566421594253,-0.42029963916029106,-90.18074340820313,0.2805659575206639,7.696334536385959,-0.32489723249970265,-79.01651916503906,0.25444455302705804,8.830596490514752
M0111,-0.07833573369897204,-39.825721740722656,-0.6367342341298426,-87.97210083007812,0.42594829666210793,34.64853710017429,-0.39825372906241785,-41.91678924560547,0.2399332463239171,15.121117637711484,-0.09736213198703578,-23.504705810546874,0.1126314116623153,5.130534257286403
M0112,-0.056776559428030726,-44.71274948120117,-0.16034945359811595,-71.70510711669922,0.10304742404934492,19.147236302079964,-0.2516442224263432,-44.57872085571289,0.144703988944998,7.2714514960743974,-0.3025553539430647,-61.78751449584961,0.10288368808668327,5.560314672850575
M0113,-0.39388045504482494,-61.977134704589844,-0.5523835926553395,-63.6885269165039,0.18575488980612626,13.249623941253773,-0.5502246472053443,-32.15673751831055,0.1730501661165409,3.687267995579093,-0.41520671735599884,-31.714952850341795,0.34052661895120356,17.630634204170132
M0114,-0.08947860730541812,-31.662797927856445,-0.3471534438349627,-50.63148422241211,0.3534324284198856,20.394953251326196,-0.1375436291774288,-35.92436180114746,0.04617989018123621,4.41292524222671,-0.570012612394105,-19.551244735717773,0.24383857001983814,1.4536173258895309
M0115,-0.005964077062135892,-28.166772842407227,-0.23993822010714277,-53.71200180053711,0.147731466557072,5.5477383795139765,-0.28311287357332676,-30.874661254882813,0.22843795565793362,5.92224325143918,-0.07579000276659106,-40.945899963378906,0.05726534353499133,7.887230077125113
M0116,-0.061798169684011306,-45.289188385009766,-0.2242113570822656,-94.58370208740234,0.1656186370974241,21.950809553239157,-0.37629701948305394,-73.47764739990234,0.22842231879416228,17.648743672766706,-0.393665468645611,-61.79859390258789,0.22308674024991604,19.704782079282452
M0117,-0.1257760059148899,-34.39073181152344,-0.23087144254950162,-62.65885238647461,0.15768252715831435,21.42690184519157,-0.4653528751670891,-29.957551574707033,0.1182003655015426,11.619044933014344,-0.3112597218665657,-56.68693084716797,0.164716449546336,11.148484388703025
M0118,-0.13218924787243924,-42.26752471923828,-0.19552313737610086,-40.53229522705078,0.18845349979054904,9.250658520164404,-0.8541092960218469,-28.51562385559082,0.11820036550154259,7.3257613689731125,-0.33198893851327776,-26.48122673034668,0.11725049807686128,12.166441646385364
M0119,-0.04721711718602603,-26.416645050048828,-0.5870893730016921,-69.48789291381836,0.25757625999657496,31.24124928347149,-0.394503172661277,-47.24963226318359,0.2601991117736689,15.624765797751225,-0.5277511222747129,-30.903042221069335,0.24383857001983814,9.149768968643764
M0120,-0.015487645239393444,-21.41131019592285,-0.23198315322886734,-114.11995544433594,0.14696225949956587,9.092378300253014,-0.284897630028905,-63.3126106262207,0.13306539680346918,5.188230286389718,-0.20509211314293774,-81.49867706298828,0.10284991477631335,7.258380676288526
M0121,-0.42239287645116746,-27.73924446105957,-0.1732705571932899,-58.86069107055664,0.14062956105524715,30.14548131038955,-0.13638118211583106,-48.86148529052734,0.08477499490444829,4.811379565128463,-0.3034593988825566,-33.48171043395996,0.19225554937291203,6.6313655670627805
M0122,-0.3701583553803487,-20.63831901550293,-0.2184578462423791,-97.5164566040039,0.07899889886907935,16.95152129570126,-0.1057871881383271,-62.08294830322266,0.09722052212502225,9.919668608553511,-0.14041526585987021,-61.98366241455078,0.1806612418303605,8.522349245339727
M0123,-0.20190651566154993,-21.713106155395508,-0.4185422925494705,-51.36533813476562,0.2694044807171852,24.380526633968124,-0.3448962216385941,-33.28423385620117,0.16387176910889717,3.654021009409547,-0.33750636724438177,-28.564958572387695,0.09768989909466337,2.9695296248991445
M0124,-0.009753291397296637,-47.915218353271484,-0.6238228278545118,-77.31421203613282,0.15805609246067895,16.76381650915817,-0.5346289640370733,-80.39265213012695,0.2953452821539838,20.687555566312362,-0.2971878603064231,-71.30551834106446,0.2548098429189581,8.942177555259049
M0125,-0.3338239725448925,-20.28300666809082,-0.35054736753786797,-66.32752990722656,0.4244977179088326,26.78863171441149,-0.7843039347540866,-29.093455123901368,0.17855675465798287,2.6899239502356806,-0.6874810473672263,-43.62008285522461,0.3833176430047764,12.576934983254827
M0126,-0.07833573369897204,-39.825721740722656,-0.6367342341298426,-87.97210083007812,0.42594829666210793,34.64853710017429,-0.39825372906241785,-41.91678924560547,0.2399332463239171,15.121117637711484,-0.09736213198703578,-23.504705810546874,0.1126314116623153,5.130534257286403
M0127,-0.2542590578323178,-26.735862731933594,-0.11559753578890089,-54.62181854248047,0.08407149670765852,16.09262436635996,-0.2759517546035414,-43.67535629272461,0.1190038624430385,4.172090570115218,-0.28783066878484165,-32.6432991027832,0.123540594966095,5.544761522190796
M0128,-0.1423595883319364,-37.72557830810547,-0.354143173090709,-61.31532440185547,0.12361545513662525,24.338539445044233,-0.14884660962672214,-46.01524887084961,0.11533461827199537,15.637158525359041,-0.3811896249625667,-62.17930145263672,0.053113167625815125,8.733946462528884
M0129,-0.016171417284272155,-29.890792846679688,-0.3593356958462473,-57.345357513427736,0.3968461117882964,13.371304122167322,-0.06982813815276734,-34.8430980682373,0.03897106806100972,4.44160490325639,-0.49670542237295906,-20.218513107299806,0.24383857001983808,3.7139190903013635
M0130,-0.059340948941649374,-13.134821891784668,-0.2856701181470445,-63.776353454589845,0.2006195414108451,28.250875708854252,-0.07113787077144273,-35.46002082824707,0.05430980809504689,4.2568832195113,-0.4632954121131311,-47.13298568725586,0.3382162471930899,23.0092160638181
M0131,-0.06959051545821118,-22.944568634033203,-0.26024859174976406,-42.94950866699219,0.25554242341851685,20.58770466436744,-0.32603265948445365,-33.51686820983887,0.26516399970230436,9.51541898173248,-0.09492448849707515,-44.12471313476563,0.06990117660051601,11.755919589566643
M0132,-0.30431794922906,-44.115684509277344,-0.44395202104616976,-69.30200271606445,0.223472876284597,14.64149323400721,-0.3700321346792682,-74.22177047729492,0.027858586419488362,15.670420737122337,-0.2878725580412176,-57.212353515625,0.11433907114703935,13.294238810846318
M0133,-0.04362190275298666,-29.85145378112793,-0.2047458743138378,-50.32196197509766,0.16218516088331864,6.066064800906407,-0.09580665489163911,-40.346946716308594,0.0364691383282995,3.127912294110083,-0.12365284024999475,-43.995051574707034,0.026372024349483186,13.37164788965508
M0134,-0.003949644217767445,-35.155391693115234,-0.24727332299714302,-52.443913269042966,0.3336303292009085,8.426409699759422,-0.2645612280010583,-40.825127029418944,0.13933430592763385,11.005868699280283,-0.3497074306045662,-39.42039184570312,0.38331764300477644,6.043120870933719
M0135,-0.026657713967710134,-33.44963073730469,-0.18860828899535792,-71.89019622802735,0.15394084908242162,20.70423155968011,-0.2826338652993563,-51.47251968383789,0.26159679059381286,5.843379473858151,-0.174457136781088,-47.527679443359375,0.13717646184424812,8.539443542204001
M0136,-0.09473447062255291,-34.571250915527344,-0.20407506676076928,-86.67853622436523,0.13760933666952965,22.359238932367337,-0.2658528286459694,-55.339089965820314,0.11068781031043755,9.11967653414894,-0.29400371452767693,-53.95564498901367,0.1167430896959955,11.250752531234548
M0137,-0.001855928763396797,-41.30421447753906,-0.2900116593522433,-81.22474670410156,0.13661764299108256,13.654991470722457,-0.05550224233907223,-44.09518127441406,0.034302084963285406,3.270798754416321,-0.11495337412208377,-45.56676597595215,0.06023456662448571,11.262764340444482
M0138,-0.08343168814254781,-11.11178970336914,-0.4316464759937724,-38.47623176574707,0.41456931464966523,6.489525744743178,-0.24859176006886913,-36.51805953979492,0.2413796515818465,9.946018835073518,-0.25083608193308093,-29.53475570678711,0.2914418584819337,14.345396927253377
M0139,-0.04962190783374562,-24.05478858947754,-0.8513516027408136,-47.98193092346192,0.4390722611004009,25.92432555017116,-0.4550343725713427,-28.68932189941406,0.23663578362545656,8.562551581415597,-0.47589557191631593,-25.602071380615236,0.29061571299446287,2.590669429167379
M0140,-0.04753432920326109,-20.644893646240234,-0.1565156862486645,-54.27240905761719,0.044495453554717165,21.68527608192682,-0.4231948336468337,-41.52117233276367,0.29280307948618634,7.6724678438245535,-0.3396657637389494,-33.65455093383789,0.2528833269245884,14.089447235319032
M0141,-0.1495706852944787,-29.431428909301758,-0.3036490653438786,-40.10684776306152,0.29222016393953665,10.635687658569632,-0.19763570716648934,-34.83678550720215,0.04617989018123621,8.27065442560545,-0.6301046903831655,-42.06167831420898,0.24383857001983814,8.153703335142676
M0142,-0.4559055951201091,-29.134422302246094,-0.1675556160899597,-50.97355194091797,0.1414655448331634,12.704412550820027,-0.31264637636333414,-66.57566757202149,0.15703101530809252,19.65933537802158,-0.30049779241416735,-71.80936813354492,0.01264630128311972,8.892225870631682
M0143,-0.12176497545622061,-33.97364807128906,-0.2864145988551412,-45.276539993286136,0.2401460587221038,24.65352796524881,-0.35315289696080715,-56.901973724365234,0.13425666969501748,13.475032500524607,-0.32250034436747094,-39.089800643920896,0.13083864147826424,10.41830135676061
M0144,-0.10495438582226058,-60.22976303100586,-0.4867037814526832,-60.99407730102539,0.3247613429801508,10.957770626467155,-0.6873062252611177,-84.30261688232422,0.23765548949645776,18.07602062014423,-0.838673597966783,-79.58627243041992,0.21577111482624584,12.790580245108206
M0145,-0.756944210704197,-28.121583938598633,-0.2328634448593605,-46.6675537109375,0.19979412928445994,20.684596885762083,-0.4331373963501572,-37.07586250305176,0.18507574493812412,9.83543196367907,-0.013546428639319125,-38.07828140258789,0.005606713467976504,7.613772471608522
